fraud,trustLevel,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration
1,1,610,3,3,75.63,0.0442623,0.123984,0.111111,6
1,1,585,6,4,53.33,0.0358974,0.0911624,0.285714,8
1,1,894,7,4,60,0.0313199,0.0671141,0.25,0
1,1,848,1,4,61.66,0.0294811,0.0727123,0.04,10
1,1,1534,8,3,98.7,0.0169492,0.0643416,0.307692,5
1,2,1400,5,5,86.06,0.0207143,0.0614714,0.172414,8
1,2,624,3,2,64.08,0.0464744,0.102692,0.103448,10
1,2,472,10,2,37.02,0.0635593,0.0784322,0.333333,5
1,1,1203,9,0,57.49,0.0207814,0.0477889,0.36,7
1,1,817,7,3,78.63,0.0342717,0.0962424,0.25,10
1,1,1347,5,5,9.18,0.0222717,0.00681514,0.166667,4
1,1,1105,11,3,31.17,0.0235294,0.0282081,0.423077,0
1,1,927,11,3,42.06,0.0269687,0.0453722,0.44,4
1,1,1101,3,0,46.41,0.0245232,0.0421526,0.111111,6
1,2,1697,6,5,48.5,0.0159104,0.0285798,0.222222,5
1,2,1774,4,4,33.43,0.0157835,0.0188444,0.142857,10
1,1,883,1,2,93.88,0.0317101,0.106319,0.0357143,6
1,1,610,9,2,11.77,0.0377049,0.0192951,0.391304,8
1,2,1130,11,0,63.9,0.0238938,0.0565487,0.407407,5
1,1,1524,3,2,18.49,0.0164042,0.0121325,0.12,9
1,1,297,4,0,21.83,0.10101,0.0735017,0.133333,3
1,2,1681,9,1,79.86,0.0148721,0.0475074,0.36,10
1,1,1663,4,0,78.08,0.0174384,0.0469513,0.137931,10
1,1,326,6,0,43.36,0.0858896,0.133006,0.214286,5
1,1,1245,5,1,26.48,0.0208835,0.0212691,0.192308,8
1,1,1677,3,3,61.56,0.0161002,0.0367084,0.111111,6
1,2,1421,10,2,29.42,0.0211119,0.0207037,0.333333,10
1,1,1201,10,0,26.26,0.0183181,0.0218651,0.454545,2
1,1,1718,2,0,16.29,0.0133877,0.00948196,0.0869565,8
1,1,1360,9,0,83.99,0.0198529,0.0617574,0.333333,8
1,1,1758,4,5,3.75,0.0159272,0.00213311,0.142857,5
1,1,121,9,2,49.4,0.239669,0.408264,0.310345,2
1,1,1403,4,3,80.39,0.0142552,0.0572986,0.2,9
1,1,1369,8,5,33.5,0.0197224,0.0244704,0.296296,2
1,1,1052,8,4,3.13,0.0275665,0.00297529,0.275862,10
1,1,1455,3,4,18.05,0.0158076,0.0124055,0.130435,8
1,1,1777,0,3,73.78,0.0146314,0.0415194,0,9
1,1,1759,11,2,46.12,0.0159181,0.0262194,0.392857,0
1,2,1787,9,2,4.22,0.0145495,0.0023615,0.346154,6
1,2,1831,11,5,15.41,0.014746,0.00841617,0.407407,6
1,1,1545,8,0,17.17,0.0187702,0.0111133,0.275862,5
1,1,1621,6,2,59.37,0.0148057,0.0366255,0.25,5
1,1,1724,8,1,63.33,0.0110209,0.0367343,0.421053,8
1,1,1048,10,0,2.37,0.0200382,0.00226145,0.47619,5
1,1,1115,0,4,83.23,0.0242152,0.0746457,0,6
1,1,1588,0,0,76.76,0.0163728,0.0483375,0,4
1,1,601,4,0,61.76,0.046589,0.102762,0.142857,7
1,1,1547,8,4,3.7,0.018746,0.00239173,0.275862,0
1,1,1699,10,2,30.44,0.0153031,0.0179164,0.384615,9
1,1,846,8,5,35.16,0.0271868,0.0415603,0.347826,10
1,1,943,10,1,77.16,0.0265111,0.081824,0.4,10
1,1,1171,1,0,22.66,0.0222032,0.019351,0.0384615,9
1,1,1815,6,5,61.17,0.00991736,0.0337025,0.333333,8
1,1,1102,9,2,12.96,0.0190563,0.0117604,0.428571,9
1,2,1077,2,4,68.54,0.0278552,0.0636397,0.0666667,9
1,1,1134,9,5,5.08,0.021164,0.00447972,0.375,5
1,2,1045,7,2,66.89,0.0267943,0.0640096,0.25,7
1,1,1529,11,3,56.77,0.0196207,0.0371288,0.366667,6
1,1,151,8,4,3.28,0.18543,0.0217219,0.285714,8
1,2,1815,9,3,60.19,0.0143251,0.0331625,0.346154,0
1,2,1366,10,2,8.33,0.0204978,0.0060981,0.357143,10
1,2,1723,6,5,41.5,0.0174115,0.0240859,0.2,5
1,1,1800,10,3,68.7,0.0111111,0.0381667,0.5,9
1,1,1626,9,1,73.58,0.0159902,0.0452522,0.346154,0
1,2,1280,10,1,73.99,0.021875,0.0578047,0.357143,6
1,1,168,3,2,47.67,0.14881,0.28375,0.12,9
1,1,889,3,3,26.95,0.0269966,0.030315,0.125,9
1,1,783,3,3,18.84,0.0383142,0.0240613,0.1,6
1,1,1228,0,4,89.93,0.021987,0.0732329,0,9
1,2,1586,7,0,42.74,0.0163934,0.0269483,0.269231,9
1,1,1023,5,0,76.54,0.0224829,0.0748192,0.217391,8
1,1,1461,4,4,77.85,0.0143737,0.0532854,0.190476,8
1,1,1494,4,2,29.84,0.0160643,0.0199732,0.166667,7
1,1,393,1,4,83.82,0.0661578,0.213282,0.0384615,9
1,1,1625,3,5,83.81,0.0147692,0.0515754,0.125,9
1,1,581,11,5,88.04,0.0447504,0.151532,0.423077,10
1,1,1584,9,5,47.35,0.0189394,0.0298927,0.3,6
1,1,1296,2,0,47.68,0.0200617,0.0367901,0.0769231,7
1,1,111,4,4,24.68,0.243243,0.222342,0.148148,8
1,1,531,9,1,67.25,0.0489642,0.126648,0.346154,0
1,1,947,6,1,52.74,0.0253432,0.0556917,0.25,9
1,1,1196,7,1,50.96,0.020903,0.0426087,0.28,1
1,1,1815,1,0,45.38,0.0137741,0.0250028,0.04,7
1,2,924,6,4,93.34,0.0324675,0.101017,0.2,10
1,2,1823,11,4,5.47,0.0153593,0.00300055,0.392857,7
1,1,1662,0,5,63.05,0.0150421,0.0379362,0,6
1,1,644,5,5,50.39,0.0434783,0.0782453,0.178571,3
1,1,1469,8,0,60.39,0.0183799,0.0411096,0.296296,9
1,1,369,10,3,52.93,0.0813008,0.143442,0.333333,1
1,1,1466,4,5,43.45,0.0163711,0.0296385,0.166667,6
1,2,926,7,5,63.77,0.0291577,0.0688661,0.259259,9
1,1,410,10,3,65.75,0.0731707,0.160366,0.333333,5
1,1,690,6,0,20.51,0.0376812,0.0297246,0.230769,3
1,1,1206,8,1,69.09,0.0182421,0.0572886,0.363636,4
1,1,1784,7,0,83.44,0.0117713,0.0467713,0.333333,7
1,1,497,9,5,38.19,0.0422535,0.076841,0.428571,8
1,1,1286,5,3,97.27,0.0178849,0.0756376,0.217391,6
1,1,1603,9,2,34.84,0.0174672,0.0217342,0.321429,8
1,1,1002,5,5,29.86,0.0299401,0.0298004,0.166667,4
1,1,922,4,0,47.62,0.027115,0.0516486,0.16,5
1,1,230,8,4,59.04,0.108696,0.256696,0.32,8
1,1,908,10,4,59.36,0.0253304,0.0653744,0.434783,4
1,1,1009,9,1,24.53,0.0237859,0.0243112,0.375,8
1,1,1664,10,5,19.74,0.015625,0.011863,0.384615,8
1,1,1607,4,3,34.84,0.0136901,0.0216801,0.181818,4
1,2,586,3,3,38.95,0.0494881,0.0664676,0.103448,9
1,1,1518,4,0,35.13,0.0151515,0.0231423,0.173913,6
1,1,1582,9,1,71.06,0.0132743,0.0449178,0.428571,2
1,1,885,9,4,6.04,0.0282486,0.00682486,0.36,8
1,1,1024,0,2,99.23,0.0283203,0.0969043,0,1
1,2,1787,0,0,28.74,0.0145495,0.0160828,0,10
1,2,784,8,0,42.68,0.0357143,0.0544388,0.285714,9
1,1,1595,7,5,79.68,0.0169279,0.0499561,0.259259,6
1,1,1355,9,0,88.55,0.0191882,0.0653506,0.346154,10
1,1,1794,1,0,5.29,0.0128205,0.00294872,0.0434783,9
1,1,998,3,1,63.25,0.0220441,0.0633768,0.136364,9
1,1,580,10,5,88.76,0.0448276,0.153034,0.384615,4
1,1,1660,4,3,99.7,0.0120482,0.0600602,0.2,10
1,1,1014,11,2,56.2,0.0295858,0.0554241,0.366667,5
1,2,1728,1,1,3.59,0.0167824,0.00207755,0.0344828,8
1,1,1550,9,5,46.55,0.0129032,0.0300323,0.45,3
1,1,1804,6,4,3.55,0.0160754,0.00196785,0.206897,10
1,1,312,0,3,0.74,0.0897436,0.00237179,0,9
1,1,818,2,3,49.95,0.0342298,0.0610636,0.0714286,6
1,1,1366,5,5,55.02,0.0175695,0.0402782,0.208333,6
1,1,1356,7,4,97.63,0.0140118,0.0719985,0.368421,8
1,1,1118,7,0,70.64,0.0268336,0.0631843,0.233333,4
1,1,1417,5,5,77.21,0.0183486,0.0544884,0.192308,4
1,1,1505,5,4,82.38,0.0199336,0.0547375,0.166667,5
1,1,338,7,4,60.57,0.0887574,0.179201,0.233333,7
1,2,1231,3,3,90.27,0.0235581,0.0733306,0.103448,5
1,1,960,9,5,46.53,0.0270833,0.0484687,0.346154,0
1,1,631,5,1,11.8,0.0459588,0.0187005,0.172414,9
1,2,1392,8,1,23.27,0.0201149,0.016717,0.285714,7
1,1,672,10,4,45.64,0.0401786,0.0679167,0.37037,3
1,2,736,11,1,55.6,0.0380435,0.0755435,0.392857,6
1,2,1525,9,3,21.96,0.0170492,0.0144,0.346154,6
1,1,1731,6,4,25.66,0.0144425,0.0148238,0.24,3
1,1,1691,11,5,21.71,0.0153755,0.0128386,0.423077,0
1,1,1475,2,5,93.04,0.0176271,0.063078,0.0769231,4
1,2,498,10,5,0.19,0.0582329,0.000381526,0.344828,8
1,2,1221,8,2,34.07,0.02457,0.0279034,0.266667,9
1,2,1572,7,5,72.88,0.0171756,0.0463613,0.259259,2
1,1,547,5,0,30.63,0.0530165,0.0559963,0.172414,3
1,1,1546,10,2,48.04,0.0161708,0.0310737,0.4,8
1,1,652,11,0,42.47,0.041411,0.065138,0.407407,6
1,1,1501,8,5,52.79,0.0139907,0.0351699,0.380952,1
1,1,473,1,5,20.83,0.0634249,0.0440381,0.0333333,10
1,2,1394,7,3,38.59,0.0215208,0.0276829,0.233333,4
1,1,1716,7,1,89.38,0.0122378,0.0520862,0.333333,10
1,1,397,3,0,70.53,0.0730479,0.177657,0.103448,4
1,1,942,11,4,71.84,0.0244161,0.0762633,0.478261,7
1,1,1690,8,3,87.91,0.0147929,0.0520178,0.32,6
1,2,1808,5,5,70.5,0.0149336,0.0389934,0.185185,10
1,1,945,10,2,47.22,0.0285714,0.0499683,0.37037,9
1,2,1763,4,2,27.44,0.0164492,0.0155644,0.137931,9
1,2,1739,6,5,51.83,0.0172513,0.0298045,0.2,2
1,1,1471,8,4,81.25,0.0163154,0.0552345,0.333333,1
1,2,1824,9,4,21.88,0.0153509,0.0119956,0.321429,5
1,1,1615,8,0,49.2,0.0160991,0.0304644,0.307692,5
1,1,1673,6,4,90.54,0.0149432,0.0541184,0.24,6
1,1,1144,8,5,38.29,0.0236014,0.0334703,0.296296,1
1,2,1813,5,0,79.18,0.0148924,0.0436735,0.185185,10
1,1,1190,10,5,19.98,0.0235294,0.0167899,0.357143,5
1,2,1717,10,0,72.81,0.0163075,0.0424054,0.357143,7
1,1,770,4,0,35.14,0.0363636,0.0456364,0.142857,9
1,1,305,11,1,28.23,0.0819672,0.0925574,0.44,7
1,1,1456,1,3,99.27,0.0178571,0.0681799,0.0384615,8
1,1,1788,5,1,21.28,0.0123043,0.0119016,0.227273,9
1,1,1117,6,2,30.25,0.0232766,0.0270815,0.230769,7
1,1,1539,4,1,36.05,0.0155945,0.0234243,0.166667,10
1,1,1538,3,0,28.37,0.0169051,0.018446,0.115385,6
1,1,1622,0,2,26.96,0.0154131,0.0166215,0,5
1,1,1223,3,0,1.07,0.0188062,0.000874898,0.130435,9
1,1,1477,8,3,67.33,0.0182803,0.0455856,0.296296,1
1,2,734,9,0,64.76,0.0367847,0.0882289,0.333333,10
1,1,705,6,5,19.37,0.0411348,0.0274752,0.206897,6
1,1,1464,6,2,71.77,0.0150273,0.0490232,0.272727,6
1,1,77,6,3,75.71,0.38961,0.983247,0.2,6
1,1,351,0,2,11.24,0.0826211,0.0320228,0,10
1,1,1216,9,1,45.5,0.015625,0.0374178,0.473684,10
1,1,1513,7,4,87.75,0.0191672,0.0579974,0.241379,0
1,1,1224,8,5,67.35,0.0245098,0.0550245,0.266667,3
1,2,1825,11,4,88.33,0.0158904,0.0484,0.37931,2
1,1,1102,11,3,38.66,0.0172414,0.0350817,0.578947,8
1,2,1306,4,5,45.68,0.0229709,0.034977,0.133333,10
1,1,1812,4,0,86.81,0.0149007,0.0479084,0.148148,2
1,1,1593,7,3,37.54,0.0163214,0.0235656,0.269231,0
1,1,705,1,2,68.49,0.0425532,0.0971489,0.0333333,9
1,2,1288,8,2,88.28,0.0232919,0.0685404,0.266667,6
1,2,1647,6,2,69.05,0.0182149,0.0419247,0.2,9
1,2,1786,4,3,46.08,0.0145577,0.0258007,0.153846,9
1,2,177,11,5,55.07,0.152542,0.31113,0.407407,10
1,2,1322,7,4,43.61,0.02118,0.0329879,0.25,7
1,1,901,7,1,33.12,0.0288568,0.0367592,0.269231,2
1,1,467,8,3,99.42,0.0578158,0.212891,0.296296,7
1,2,1740,9,0,77.54,0.0149425,0.0445632,0.346154,8
1,1,1711,7,1,5.63,0.0151958,0.00329047,0.269231,9
1,1,1634,11,2,12.17,0.0183599,0.00744798,0.366667,7
1,1,1287,0,5,31.15,0.018648,0.0242036,0,8
1,1,954,2,5,65.72,0.0303983,0.0688889,0.0689655,5
1,1,1426,2,0,84.03,0.0182328,0.0589271,0.0769231,8
1,1,1324,5,1,89.53,0.0196375,0.0676208,0.192308,5
1,1,419,0,3,53.39,0.071599,0.127422,0,9
1,1,1661,8,3,25.04,0.0162553,0.0150753,0.296296,0
1,1,1561,2,5,1.52,0.0140935,0.000973735,0.0909091,10
1,2,1301,5,1,79.42,0.0215219,0.0610453,0.178571,9
1,1,1699,9,2,78.28,0.011183,0.0460742,0.473684,7
1,1,1709,9,2,60.92,0.0157987,0.0356466,0.333333,2
1,1,1486,8,3,40.24,0.0161507,0.0270794,0.333333,1
1,2,1152,9,2,72.89,0.0234375,0.0632726,0.333333,5
1,2,1558,5,2,61.92,0.0186136,0.0397433,0.172414,2
1,1,412,2,4,59.41,0.0703883,0.144199,0.0689655,8
1,2,1653,10,0,55.13,0.015124,0.0333515,0.4,5
1,1,946,9,2,55.2,0.0285412,0.058351,0.333333,3
1,2,1754,8,0,52.92,0.0131129,0.030171,0.347826,9
1,1,584,1,0,61.05,0.0513699,0.104538,0.0333333,5
1,1,1638,11,4,17.73,0.0128205,0.0108242,0.52381,2
1,1,1183,10,4,18.82,0.0245139,0.0159087,0.344828,8
1,2,1636,9,0,22.55,0.0183374,0.0137836,0.3,2
1,1,1312,11,2,50.94,0.0205793,0.0388262,0.407407,1
1,1,1608,6,5,50.93,0.0174129,0.0316729,0.214286,7
1,1,1376,10,5,62.2,0.0188953,0.0452035,0.384615,7
1,2,1655,1,1,2.4,0.0169184,0.00145015,0.0357143,10
1,1,1569,1,3,62.11,0.0191205,0.0395857,0.0333333,4
1,1,50,9,2,75.13,0.54,1.5026,0.333333,8
1,1,271,8,2,42.37,0.110701,0.156347,0.266667,0
1,1,632,2,3,64.29,0.0474684,0.101725,0.0666667,9
1,1,825,9,3,64.15,0.030303,0.0777576,0.36,8
1,1,1242,4,0,13.5,0.020934,0.0108696,0.153846,6
1,2,1689,6,1,89.21,0.0159858,0.0528182,0.222222,8
1,1,1434,5,2,33.36,0.0181311,0.0232636,0.192308,4
1,1,1415,3,3,15.59,0.0176678,0.0110177,0.12,9
1,1,1168,7,5,4.46,0.0222603,0.00381849,0.269231,3
1,1,1755,8,3,58.36,0.0131054,0.0332536,0.347826,9
1,1,338,8,4,25.64,0.0680473,0.075858,0.347826,9
1,1,1622,0,5,96.24,0.0172626,0.0593342,0,5
1,1,938,7,1,50.65,0.0287846,0.0539979,0.259259,9
1,2,776,6,3,75.73,0.0386598,0.0975902,0.2,9
1,1,667,9,5,80.6,0.041979,0.12084,0.321429,9
1,1,302,6,1,90.29,0.0761589,0.298974,0.26087,10
1,1,822,0,5,36.63,0.0316302,0.044562,0,9
1,1,893,0,2,31.42,0.0324748,0.0351848,0,5
1,1,896,3,2,11.19,0.0323661,0.0124888,0.103448,7
1,1,1169,3,2,23.88,0.0196749,0.0204277,0.130435,8
1,1,1667,6,1,43.44,0.0113977,0.0260588,0.315789,7
1,1,1324,11,2,10.27,0.0181269,0.0077568,0.458333,3
1,1,1017,11,2,43.83,0.0294985,0.0430973,0.366667,8
1,1,401,7,5,57.57,0.0673317,0.143566,0.259259,5
1,1,187,7,3,30.51,0.117647,0.163155,0.318182,10
1,1,38,8,2,59.62,0.763158,1.56895,0.275862,8
1,2,1005,9,5,95.38,0.0298507,0.0949055,0.3,8
1,1,1554,4,2,77.75,0.0186615,0.0500322,0.137931,8
1,1,857,5,2,80.44,0.0315053,0.0938623,0.185185,10
1,1,1188,2,1,68.77,0.0252525,0.0578872,0.0666667,3
1,1,820,4,2,79.57,0.0341463,0.0970366,0.142857,9
1,1,1346,4,3,15.22,0.0148588,0.0113076,0.2,10
1,1,1272,10,3,51.03,0.0188679,0.0401179,0.416667,4
1,1,387,4,3,40.62,0.0671835,0.104961,0.153846,9
1,1,110,7,5,35.13,0.254545,0.319364,0.25,10
1,1,1641,0,5,22.81,0.0121877,0.0139001,0,10
1,1,1244,0,5,2.33,0.0217042,0.00187299,0,2
1,2,942,3,1,92.68,0.029724,0.0983864,0.107143,10
1,2,1302,4,1,16.54,0.0207373,0.0127035,0.148148,8
1,1,1394,8,0,68.32,0.0150646,0.04901,0.380952,10
1,2,1557,9,4,62.34,0.017341,0.0400385,0.333333,1
1,1,188,2,5,41.12,0.148936,0.218723,0.0714286,6
1,1,748,7,5,52.73,0.0360963,0.0704947,0.259259,10
1,1,1510,7,0,46.67,0.018543,0.0309073,0.25,4
1,1,1829,2,1,38.42,0.0125752,0.021006,0.0869565,7
1,1,1764,11,4,95.06,0.0170068,0.0538889,0.366667,5
1,1,1446,2,2,88.11,0.0172891,0.0609336,0.08,9
1,1,1326,8,2,51.28,0.0173454,0.0386727,0.347826,4
1,1,697,3,4,21.2,0.0329986,0.0304161,0.130435,10
1,1,276,5,5,84.74,0.0905797,0.307029,0.2,9
1,1,208,11,5,14.26,0.144231,0.0685577,0.366667,10
1,1,922,2,3,64.25,0.0260304,0.0696855,0.0833333,8
1,1,1755,6,5,86.31,0.0131054,0.0491795,0.26087,10
1,1,531,11,2,33.31,0.0414313,0.0627307,0.5,9
1,1,1449,5,1,7,0.0193237,0.00483092,0.178571,3
1,1,1285,9,1,34.55,0.0202335,0.0268872,0.346154,5
1,1,1731,5,3,27.78,0.0150202,0.0160485,0.192308,5
1,2,1784,6,5,18.62,0.014574,0.0104372,0.230769,5
1,2,1412,8,2,45.67,0.0212465,0.0323442,0.266667,1
1,1,1682,2,4,69.43,0.0172414,0.0412782,0.0689655,7
1,1,1242,8,0,71.02,0.0185185,0.057182,0.347826,2
1,1,1805,4,1,3.51,0.0099723,0.0019446,0.222222,8
1,1,1820,1,3,41.54,0.0142857,0.0228242,0.0384615,6
1,2,1138,3,3,91.77,0.0246046,0.0806415,0.107143,9
1,2,1509,8,5,98.41,0.0198807,0.0652154,0.266667,0
1,1,1310,5,3,69.07,0.0229008,0.0527252,0.166667,9
1,2,1643,4,4,34.04,0.0182593,0.0207182,0.133333,5
1,1,932,1,3,44.06,0.0300429,0.0472747,0.0357143,2
1,1,1709,2,2,13.37,0.0140433,0.00782329,0.0833333,9
1,2,313,10,2,70.71,0.086262,0.225911,0.37037,10
1,1,1715,3,5,72.42,0.0163265,0.0422274,0.107143,7
1,1,1757,0,0,92.56,0.0153671,0.0526807,0,10
1,1,1140,5,3,44.98,0.022807,0.0394561,0.192308,10
1,1,995,6,5,35.5,0.0231156,0.0356784,0.26087,8
1,1,1809,8,1,11.13,0.0165837,0.00615257,0.266667,4
1,1,915,5,4,52.2,0.0251366,0.0570492,0.217391,9
1,1,1374,9,5,69.29,0.0181951,0.0504294,0.36,6
1,1,1336,9,4,21.42,0.0194611,0.0160329,0.346154,3
1,1,639,7,5,52.26,0.0469484,0.081784,0.233333,2
1,1,419,6,3,40.48,0.0668258,0.096611,0.214286,5
1,2,621,9,3,83.48,0.0434783,0.134428,0.333333,8
1,2,1532,10,1,76.55,0.0182768,0.0499674,0.357143,4
1,2,396,11,5,31.74,0.0656566,0.0801515,0.423077,8
1,2,919,11,0,59,0.0293798,0.0642002,0.407407,6
1,1,1045,9,2,57.6,0.0287081,0.0551196,0.3,9
1,1,851,4,4,43.78,0.0352526,0.0514454,0.133333,9
1,1,1339,3,5,73.74,0.021658,0.0550709,0.103448,4
1,1,566,11,1,61.77,0.04947,0.109134,0.392857,10
1,1,751,8,0,70.37,0.0359521,0.0937017,0.296296,7
1,1,1193,9,4,17.34,0.0184409,0.0145348,0.409091,7
1,1,1433,6,3,2.99,0.0202373,0.00208653,0.206897,4
1,2,1196,8,1,91.76,0.0234114,0.0767224,0.285714,5
1,1,1778,0,2,83.77,0.0140607,0.0471147,0,9
1,2,840,11,5,98.64,0.0333333,0.117429,0.392857,10
1,1,615,9,0,70.89,0.0341463,0.115268,0.428571,9
1,1,1436,3,2,44.23,0.0167131,0.0308008,0.125,6
1,1,1711,8,0,1.38,0.0175336,0.000806546,0.266667,8
1,2,737,10,0,74.48,0.0393487,0.101058,0.344828,6
1,1,1740,11,5,46.69,0.012069,0.0268333,0.52381,10
1,1,1800,8,3,89.5,0.0155556,0.0497222,0.285714,0
1,1,433,6,0,86.89,0.0623557,0.20067,0.222222,10
1,1,1587,9,0,0,0.0126024,0,0.45,3
1,2,519,10,0,51.44,0.0578035,0.0991137,0.333333,10
1,1,1012,7,0,76.82,0.0256917,0.0759091,0.269231,9
1,1,1831,4,0,75.92,0.0120153,0.0414637,0.181818,7
1,1,1420,9,5,67.13,0.0211268,0.0472746,0.3,1
1,2,1033,9,1,15.05,0.0290416,0.0145692,0.3,10
1,2,1380,9,2,1.15,0.0217391,0.000833333,0.3,10
1,2,1064,0,0,43.28,0.0281955,0.0406767,0,9
1,1,1239,3,1,64.06,0.0201776,0.051703,0.12,1
1,1,1573,5,0,15.77,0.0158932,0.0100254,0.2,3
1,2,830,10,4,83.64,0.0337349,0.100771,0.357143,10
1,1,409,2,2,66.88,0.0709046,0.163521,0.0689655,8
1,1,1019,10,5,24.36,0.0274779,0.0239058,0.357143,5
1,1,675,3,1,27.89,0.0444444,0.0413185,0.1,8
1,1,1574,1,0,15.37,0.0171537,0.00976493,0.037037,10
1,1,1262,8,1,78.78,0.0206022,0.0624247,0.307692,3
1,1,254,11,2,89.85,0.110236,0.35374,0.392857,5
1,2,1692,11,4,62.59,0.0159574,0.0369917,0.407407,9
1,1,935,10,5,46.7,0.0245989,0.0499465,0.434783,10
1,1,469,3,4,91.86,0.0639659,0.195864,0.1,1
1,1,1816,3,1,16.58,0.0126652,0.00912996,0.130435,4
1,1,1032,7,3,26.39,0.0251938,0.0255717,0.269231,4
1,1,1142,5,5,63.54,0.0236427,0.0556392,0.185185,4
1,1,1111,5,1,48.79,0.0252025,0.0439154,0.178571,2
1,1,1421,1,3,40.99,0.0204082,0.0288459,0.0344828,4
1,2,1751,9,0,34.46,0.0171331,0.0196802,0.3,3
1,1,1792,11,2,19.77,0.0117188,0.0110324,0.52381,4
1,1,1196,0,1,74.71,0.0192308,0.0624666,0,9
1,2,1281,5,1,11.16,0.0226386,0.00871194,0.172414,8
1,1,640,1,0,37.91,0.04375,0.0592344,0.0357143,6
1,2,1646,1,3,59.02,0.0164034,0.0358566,0.037037,9
1,2,417,7,3,92.92,0.0671463,0.22283,0.25,10
1,1,728,6,3,36.93,0.0412088,0.050728,0.2,5
1,1,841,2,0,85.77,0.0356718,0.101986,0.0666667,9
1,1,509,5,3,85.08,0.0550098,0.167151,0.178571,4
1,1,1527,6,3,54.35,0.016372,0.0355927,0.24,8
1,1,388,8,1,73.06,0.0773196,0.188299,0.266667,5
1,1,1830,9,1,93.82,0.015847,0.0512678,0.310345,10
1,1,697,11,1,61.26,0.0315638,0.087891,0.5,7
1,1,1667,2,2,82.65,0.0179964,0.0495801,0.0666667,10
1,1,649,1,5,69.93,0.0400616,0.10775,0.0384615,10
1,1,1491,9,4,89.74,0.017438,0.0601878,0.346154,6
1,1,911,8,3,42.43,0.0296378,0.0465752,0.296296,9
1,1,1523,11,4,2.16,0.0157584,0.00141825,0.458333,2
1,1,907,8,0,24.75,0.030871,0.0272878,0.285714,3
1,1,1577,7,1,69.28,0.016487,0.0439315,0.269231,5
1,1,764,10,4,31.14,0.0301047,0.0407592,0.434783,6
1,1,615,9,2,75.19,0.0455285,0.12226,0.321429,1
1,2,1597,11,1,17.19,0.0175329,0.0107639,0.392857,8
1,1,1235,8,1,73.1,0.0226721,0.0591903,0.285714,6
1,1,890,5,1,87.51,0.0303371,0.0983258,0.185185,7
1,2,258,8,5,16.55,0.104651,0.0641473,0.296296,9
1,1,853,10,2,32.1,0.03517,0.0376319,0.333333,9
1,1,842,7,3,86.87,0.0344418,0.103171,0.241379,6
1,1,666,11,0,29.52,0.045045,0.0443243,0.366667,5
1,2,1284,2,3,91.64,0.021028,0.0713707,0.0740741,8
1,1,936,2,3,62.07,0.0277778,0.0663141,0.0769231,9
1,1,534,8,4,89.47,0.0468165,0.167547,0.32,9
1,1,1469,10,3,2.65,0.0142954,0.00180395,0.47619,9
1,1,1292,10,2,9.34,0.0162539,0.0072291,0.47619,5
1,2,1312,4,5,67.36,0.0228659,0.0513415,0.133333,9
1,1,1242,9,3,44.46,0.0217391,0.0357971,0.333333,1
1,1,180,7,1,45.09,0.161111,0.2505,0.241379,6
1,1,1739,6,2,87.45,0.0143761,0.0502875,0.24,4
1,1,1708,3,3,58.39,0.013466,0.0341862,0.130435,1
1,1,1403,7,3,2.9,0.0213828,0.002067,0.233333,4
1,1,1662,10,4,71.09,0.0126354,0.0427738,0.47619,6
1,1,1239,9,4,31.96,0.0169492,0.025795,0.428571,4
1,1,1478,6,2,47.73,0.0162382,0.0322936,0.25,7
1,1,1318,7,3,68.65,0.0182094,0.0520865,0.291667,4
1,1,1156,10,0,33.29,0.0242215,0.0287976,0.357143,10
1,1,831,11,0,69.5,0.0264741,0.0836342,0.5,6
1,1,1126,10,4,30.28,0.0204263,0.0268917,0.434783,9
1,2,1022,9,1,24.14,0.0283757,0.0236204,0.310345,9
1,1,681,1,5,88.14,0.0425844,0.129427,0.0344828,9
1,1,1752,8,5,39.68,0.0171233,0.0226484,0.266667,1
1,1,1138,0,0,46.82,0.0202109,0.0411424,0,8
1,1,1207,3,0,66.26,0.0190555,0.0548964,0.130435,10
1,2,704,11,4,90.38,0.0411932,0.128381,0.37931,8
1,1,855,11,0,28.59,0.0304094,0.0334386,0.423077,3
1,1,1571,10,2,57.76,0.0152769,0.0367664,0.416667,8
1,2,1784,9,5,20.67,0.0156951,0.0115863,0.321429,6
1,2,1561,8,3,44.57,0.016656,0.0285522,0.307692,10
1,1,230,9,4,29.31,0.130435,0.127435,0.3,10
1,1,1793,6,2,62.72,0.0139431,0.0349805,0.24,6
1,2,1366,11,0,80.99,0.0219619,0.0592899,0.366667,8
1,1,423,3,1,35.92,0.0685579,0.0849173,0.103448,9
1,1,887,11,3,43.01,0.0338219,0.0484893,0.366667,4
1,1,382,5,5,82.56,0.078534,0.216126,0.166667,5
1,1,196,10,4,38.9,0.137755,0.198469,0.37037,7
1,2,1635,11,5,8.7,0.0171254,0.0053211,0.392857,5
1,1,488,10,2,35.14,0.0594262,0.0720082,0.344828,1
1,1,1560,11,4,6.91,0.0173077,0.00442949,0.407407,10
1,1,1132,7,4,34.55,0.0229682,0.0305212,0.269231,5
1,1,934,0,3,4.06,0.0289079,0.0043469,0,9
