fraud,trustLevel,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration
1,1,1659,10,1,12.25,0.0138638,0.00738397,0.434783,5
1,1,1021,1,0,92.56,0.0274241,0.0906562,0.0357143,4
1,2,450,9,5,77.15,0.06,0.171444,0.333333,9
1,1,1493,11,2,0.84,0.016075,0.000562626,0.458333,10
1,1,988,3,1,94.89,0.0283401,0.0960425,0.107143,10
1,1,1183,0,4,27.31,0.0245139,0.0230854,0,9
1,1,1632,11,0,82.48,0.0134804,0.0505392,0.5,0
1,1,1610,7,1,0.39,0.0161491,0.000242236,0.269231,0
1,2,1170,4,2,70.87,0.0230769,0.0605726,0.148148,8
1,2,1828,10,3,41.93,0.0142232,0.0229376,0.384615,10
1,1,1321,4,1,90.55,0.0227101,0.0685466,0.133333,0
1,1,843,6,3,53.36,0.0320285,0.0632977,0.222222,10
1,2,956,5,2,99.21,0.0292887,0.103776,0.178571,9
1,1,1656,1,5,87.2,0.0181159,0.052657,0.0333333,10
1,1,1205,4,4,38.78,0.0215768,0.0321826,0.153846,7
1,1,1229,11,4,22.42,0.0219691,0.0182425,0.407407,9
1,1,403,7,2,16.29,0.0521092,0.0404218,0.333333,9
1,1,1469,10,0,33.83,0.0142954,0.0230293,0.47619,1
1,2,1600,6,3,63.8,0.0175,0.039875,0.214286,3
1,1,1035,3,0,77.14,0.0289855,0.0745314,0.1,3
1,1,938,2,1,70.38,0.0319829,0.075032,0.0666667,2
1,2,192,9,1,16.19,0.151042,0.0843229,0.310345,8
1,1,88,8,2,22.98,0.329545,0.261136,0.275862,10
1,1,1303,8,3,18.88,0.0161167,0.0144896,0.380952,5
1,1,710,8,1,27.85,0.0338028,0.0392254,0.333333,7
1,1,1071,5,4,52.08,0.0252101,0.0486275,0.185185,10
1,1,49,11,2,39.87,0.571429,0.813673,0.392857,7
1,1,577,11,1,26.26,0.0398614,0.0455113,0.478261,8
1,1,1553,3,0,42.49,0.0180296,0.0273599,0.107143,8
1,1,532,11,2,11.78,0.0413534,0.0221429,0.5,10
1,1,1652,6,0,39.02,0.0133172,0.0236199,0.272727,5
1,1,1345,10,5,20.37,0.0133829,0.015145,0.555556,8
1,2,1475,7,5,17.22,0.0183051,0.0116746,0.259259,8
1,1,1761,2,1,8.62,0.0147643,0.00489495,0.0769231,8
1,2,1798,7,3,42.08,0.0150167,0.0234038,0.259259,8
1,1,1262,3,5,56.76,0.0198098,0.0449762,0.12,7
1,1,1153,6,1,96.12,0.0251518,0.0833651,0.206897,4
1,1,1595,10,5,36.07,0.0175549,0.0226144,0.357143,8
1,1,291,5,4,83.81,0.0859107,0.288007,0.2,9
1,1,1276,9,1,43.32,0.0203762,0.0339498,0.346154,4
1,1,1444,2,0,7.63,0.0186981,0.00528393,0.0740741,7
1,1,1298,6,1,71.73,0.0208012,0.0552619,0.222222,10
1,1,1326,7,2,7.42,0.0165913,0.00559578,0.318182,8
1,1,1682,11,2,83.41,0.0112961,0.0495898,0.578947,5
1,1,537,8,3,33.85,0.0484171,0.0630354,0.307692,10
1,1,1714,11,2,49.5,0.0145858,0.0288798,0.44,5
1,2,1707,5,4,48.72,0.0169889,0.0285413,0.172414,9
1,1,977,10,3,73.45,0.0225179,0.0751791,0.454545,3
1,1,1198,8,4,69.58,0.0225376,0.0580801,0.296296,10
1,1,158,1,2,59.42,0.164557,0.376076,0.0384615,8
1,1,1251,7,5,86.48,0.019984,0.0691287,0.28,6
1,2,1735,9,4,59.02,0.0144092,0.0340173,0.36,5
1,1,413,6,0,91.41,0.0702179,0.221332,0.206897,10
1,2,1798,11,2,14.49,0.0155729,0.00805895,0.392857,3
1,2,523,3,1,94.89,0.0554493,0.181434,0.103448,10
1,1,1575,4,4,85.67,0.0152381,0.0543937,0.166667,2
1,1,1277,5,2,56.18,0.0227095,0.0439937,0.172414,7
1,1,906,9,2,5.66,0.0286976,0.00624724,0.346154,9
1,2,1046,9,3,24.46,0.0277247,0.0233843,0.310345,4
1,1,1488,11,1,6.54,0.015457,0.00439516,0.478261,7
1,1,1702,7,5,22.65,0.0164512,0.0133079,0.25,9
1,1,1225,4,1,1.04,0.0179592,0.00084898,0.181818,9
1,1,1472,0,5,68.06,0.0203804,0.0462364,0,6
1,1,1398,1,2,35.38,0.0150215,0.0253076,0.047619,10
1,2,1662,10,5,53.67,0.0156438,0.0322924,0.384615,9
1,1,1732,7,4,65.35,0.0150115,0.0377309,0.269231,3
1,2,1195,10,4,60.8,0.0217573,0.0508787,0.384615,10
1,2,939,9,0,68.07,0.028754,0.072492,0.333333,5
1,1,1825,4,3,16.17,0.0131507,0.00886027,0.166667,6
1,1,1223,10,1,0.88,0.0245298,0.000719542,0.333333,6
1,1,1513,4,3,1.83,0.0145406,0.00120952,0.181818,8
1,1,358,11,3,66.53,0.0698324,0.185838,0.44,3
1,1,687,6,4,25.7,0.0436681,0.037409,0.2,0
1,2,1275,5,4,22.94,0.0219608,0.0179922,0.178571,8
1,1,777,9,1,33.36,0.034749,0.0429344,0.333333,5
1,1,1695,8,4,75.1,0.0141593,0.0443068,0.333333,9
1,2,1801,10,4,96.31,0.0116602,0.0534758,0.47619,10
1,1,828,4,1,81.02,0.0277778,0.0978502,0.173913,9
1,1,582,0,4,42.7,0.0463918,0.0733677,0,10
1,1,1643,8,2,82.28,0.0133901,0.0500791,0.363636,8
1,1,230,5,2,36.58,0.130435,0.159043,0.166667,7
1,1,803,10,2,62.36,0.0323786,0.0776588,0.384615,1
1,1,775,10,0,87.87,0.0387097,0.113381,0.333333,3
1,1,1570,10,0,9.87,0.0146497,0.00628662,0.434783,4
1,2,1598,9,3,88.33,0.0162703,0.0552753,0.346154,7
1,1,802,8,4,25.57,0.0361596,0.0318828,0.275862,5
1,1,893,10,5,71.72,0.0302352,0.0803135,0.37037,7
1,2,1492,11,4,15.79,0.016756,0.0105831,0.44,9
1,1,1488,5,5,71.88,0.0201613,0.0483065,0.166667,4
1,1,1073,1,1,24.22,0.0260951,0.0225722,0.0357143,3
1,1,1420,3,3,50.07,0.0169014,0.0352606,0.125,3
1,2,1430,11,2,26.96,0.0202797,0.0188531,0.37931,8
1,1,385,8,0,78.11,0.0701299,0.202883,0.296296,7
1,2,1665,7,1,90.53,0.0168168,0.0543724,0.25,5
1,1,992,6,4,67.28,0.0231855,0.0678226,0.26087,7
1,1,1591,4,1,38.48,0.0182275,0.024186,0.137931,9
1,2,1116,9,2,87.95,0.0268817,0.0788082,0.3,4
1,2,1684,3,3,54.68,0.0154394,0.0324703,0.115385,8
1,2,307,6,0,47.42,0.0912052,0.154463,0.214286,8
1,1,788,8,3,54.1,0.0329949,0.0686548,0.307692,6
1,1,1789,3,0,1.56,0.0139743,0.000871996,0.12,6
1,2,482,11,1,47.92,0.0539419,0.0994191,0.423077,9
1,1,79,10,5,25.22,0.367089,0.319241,0.344828,4
1,2,432,8,4,64.6,0.0671296,0.149537,0.275862,10
1,1,473,6,5,21.15,0.0613108,0.0447146,0.206897,8
1,1,1781,11,4,70.2,0.0117911,0.0394161,0.52381,9
1,1,920,10,3,98.24,0.0304348,0.106783,0.357143,10
1,2,1351,3,2,76.56,0.019245,0.0566691,0.115385,8
1,1,1137,10,5,5.74,0.0255057,0.00504837,0.344828,3
1,1,1239,8,3,22.52,0.0177563,0.0181759,0.363636,8
1,1,1665,6,2,76.05,0.0168168,0.0456757,0.214286,3
1,2,1403,2,3,23.59,0.0199572,0.016814,0.0714286,9
1,2,1645,7,5,74.26,0.0164134,0.0451429,0.259259,5
1,2,1594,1,1,33.09,0.0163112,0.0207591,0.0384615,9
1,2,1521,5,0,77.54,0.0190664,0.0509796,0.172414,4
1,1,401,9,0,49.75,0.0573566,0.124065,0.391304,7
1,1,1775,11,4,38.36,0.0157746,0.0216113,0.392857,6
1,1,787,7,1,7.2,0.0343075,0.00914867,0.259259,9
1,1,133,0,2,51.72,0.210526,0.388872,0,10
1,1,718,1,5,47.1,0.0417827,0.0655989,0.0333333,7
1,1,1565,6,5,6.91,0.0178914,0.00441534,0.214286,0
1,1,658,9,1,56.58,0.0395137,0.0859878,0.346154,8
1,2,1693,1,2,98.97,0.0171294,0.0584584,0.0344828,5
1,2,1488,5,5,67.99,0.0194892,0.0456922,0.172414,9
1,2,1302,10,5,84.21,0.0222734,0.0646774,0.344828,1
1,2,1312,11,2,88.9,0.0182927,0.0677591,0.458333,8
1,1,1507,5,3,19.66,0.0179164,0.0130458,0.185185,3
1,1,1437,5,3,70.37,0.0201809,0.0489701,0.172414,2
1,1,455,3,3,68.56,0.0615385,0.150681,0.107143,10
1,2,1583,11,1,48.02,0.0170562,0.0303348,0.407407,0
1,1,1403,2,1,35.68,0.0192445,0.0254312,0.0740741,2
1,1,1507,2,3,67.18,0.0199071,0.0445786,0.0666667,3
1,2,1567,9,1,74.94,0.0153159,0.0478239,0.375,6
1,1,1171,1,3,52.46,0.0247652,0.0447993,0.0344828,2
1,1,708,9,2,45.06,0.0423729,0.0636441,0.3,8
1,1,833,6,1,41.58,0.0348139,0.049916,0.206897,1
1,2,1654,11,1,32.6,0.0181378,0.0197098,0.366667,7
1,1,676,6,5,17.81,0.0399408,0.0263462,0.222222,1
1,2,1765,11,5,92.29,0.0130312,0.052289,0.478261,9
1,1,1257,8,0,42.25,0.0190931,0.0336118,0.333333,10
1,2,1758,9,5,46.52,0.013083,0.0264619,0.391304,9
1,1,1421,9,0,90.24,0.0168895,0.0635046,0.375,3
1,1,1410,4,4,30.29,0.0177305,0.0214823,0.16,1
1,1,895,8,1,69.79,0.0290503,0.0779777,0.307692,7
1,1,1412,3,1,19.05,0.0177054,0.0134915,0.12,10
1,1,233,6,0,47.71,0.128755,0.204764,0.2,0
1,2,1212,7,2,51.11,0.0247525,0.04217,0.233333,7
1,1,1762,5,1,93.77,0.0107832,0.0532179,0.263158,9
1,1,1737,8,5,41.06,0.0172712,0.0236385,0.266667,8
1,1,1397,2,3,40.43,0.0193271,0.0289406,0.0740741,4
1,1,674,6,5,2.58,0.0400593,0.00382789,0.222222,1
1,1,983,1,0,92.26,0.0295015,0.0938555,0.0344828,5
1,1,222,11,2,25.91,0.117117,0.116712,0.423077,10
1,1,1010,10,2,27.82,0.0257426,0.0275446,0.384615,7
1,1,1640,3,0,79.34,0.0182927,0.048378,0.1,8
1,1,1307,0,1,17.17,0.0214231,0.013137,0,0
1,1,1480,3,5,77.14,0.0162162,0.0521216,0.125,8
1,1,921,9,2,13.18,0.0249729,0.0143105,0.391304,6
1,1,1537,3,1,82.53,0.0182173,0.0536955,0.107143,6
1,1,1667,1,0,86.54,0.0173965,0.0519136,0.0344828,7
1,1,1241,11,3,10.52,0.0185334,0.00847703,0.478261,10
1,1,1238,5,1,41.7,0.0234249,0.0336834,0.172414,4
1,1,1679,3,5,22.4,0.0166766,0.0133413,0.107143,6
1,1,1601,8,3,45.09,0.0181137,0.0281636,0.275862,6
1,1,848,1,0,41.94,0.0353774,0.0494575,0.0333333,10
1,1,1166,7,5,64.27,0.0231561,0.0551201,0.259259,5
1,2,1741,10,1,87.2,0.0126364,0.0500862,0.454545,9
1,2,512,9,5,57.75,0.0527344,0.112793,0.333333,10
1,1,235,2,1,24,0.123404,0.102128,0.0689655,5
1,1,901,4,0,99.25,0.0288568,0.110155,0.153846,7
1,1,1623,11,0,91.08,0.0147874,0.0561183,0.458333,3
1,2,1818,3,2,34.45,0.0159516,0.0189494,0.103448,8
1,1,616,7,1,20.21,0.038961,0.0328084,0.291667,8
1,1,281,3,3,55.02,0.106762,0.195801,0.1,5
1,2,1506,8,0,35.91,0.0185923,0.0238446,0.285714,3
1,1,1671,7,2,74.72,0.0155595,0.0447157,0.269231,5
1,1,254,11,5,3.25,0.106299,0.0127953,0.407407,8
1,1,1812,4,5,38.23,0.0115894,0.0210982,0.190476,1
1,1,1449,8,3,78.21,0.0193237,0.0539752,0.285714,10
1,1,1317,4,0,66.37,0.0182232,0.0503948,0.166667,7
1,1,1654,3,2,63.62,0.0181378,0.0384643,0.1,1
1,1,1768,0,0,45.14,0.0164027,0.0255317,0,3
1,1,1453,11,0,66.65,0.0206469,0.0458706,0.366667,3
1,1,1002,10,4,62.41,0.0239521,0.0622854,0.416667,6
1,1,704,10,4,94.48,0.03125,0.134205,0.454545,6
1,1,1301,7,3,15.19,0.0161414,0.0116756,0.333333,6
1,1,1683,8,1,76.96,0.0124777,0.0457279,0.380952,5
1,2,1656,6,5,36.82,0.0157005,0.0222343,0.230769,6
1,2,1070,11,3,39.69,0.0280374,0.0370935,0.366667,3
1,2,1825,6,0,37.64,0.0142466,0.0206247,0.230769,10
1,1,1824,1,5,72.16,0.0137061,0.0395614,0.04,10
1,2,1547,5,0,61.35,0.018746,0.0396574,0.172414,7
1,1,1011,9,1,96.86,0.0276954,0.0958061,0.321429,6
1,1,918,11,1,68.63,0.0228758,0.0747603,0.52381,5
1,1,767,10,5,26.34,0.0352021,0.0343416,0.37037,10
1,1,1623,4,1,42.23,0.012939,0.0260197,0.190476,9
1,1,544,8,3,44.97,0.0477941,0.0826654,0.307692,10
1,1,1490,11,1,89.82,0.0154362,0.0602819,0.478261,3
1,1,1089,8,5,88.05,0.020202,0.080854,0.363636,5
1,1,402,9,5,73.12,0.0696517,0.181891,0.321429,0
1,1,1149,6,5,49.38,0.024369,0.0429765,0.214286,9
1,1,1004,10,4,43.91,0.0288845,0.0437351,0.344828,4
1,1,1460,4,2,39.68,0.0171233,0.0271781,0.16,2
1,1,1640,11,2,36.55,0.0121951,0.0222866,0.55,1
1,1,682,8,2,27.95,0.0410557,0.0409824,0.285714,4
1,1,1273,2,1,87.62,0.0212097,0.0688295,0.0740741,1
1,1,1797,11,4,78.35,0.0100167,0.0436004,0.611111,8
1,1,1277,5,3,8.45,0.018011,0.00661707,0.217391,9
1,2,1678,9,2,21.14,0.0154946,0.0125983,0.346154,8
1,1,1790,3,5,60.91,0.0122905,0.0340279,0.136364,7
1,1,617,8,1,95.78,0.0388979,0.155235,0.333333,9
1,1,1571,2,1,32.41,0.0184596,0.0206302,0.0689655,3
1,1,1119,4,4,80.37,0.0241287,0.0718231,0.148148,2
1,1,1590,8,5,78.65,0.0157233,0.0494654,0.32,4
1,1,271,11,1,48.5,0.0922509,0.178967,0.44,3
1,1,1638,7,5,31.2,0.013431,0.0190476,0.318182,4
1,1,1804,2,4,28.93,0.0127494,0.0160366,0.0869565,6
1,1,885,6,5,45.85,0.0327684,0.0518079,0.206897,2
1,1,496,11,3,83.93,0.0504032,0.169214,0.44,6
1,1,1761,10,5,21.06,0.011925,0.0119591,0.47619,6
1,1,1758,7,2,96.25,0.0170648,0.0547497,0.233333,1
1,1,1215,7,3,74.4,0.0222222,0.0612346,0.259259,7
1,1,238,7,4,61.82,0.121849,0.259748,0.241379,5
1,1,1090,8,2,22.05,0.0238532,0.0202294,0.307692,10
1,1,1754,1,3,54.45,0.013683,0.0310433,0.0416667,3
1,1,1765,6,0,32.08,0.0147309,0.0181756,0.230769,0
1,1,1071,9,0,9.72,0.0196078,0.00907563,0.428571,10
1,1,1572,5,5,89.11,0.0152672,0.0566858,0.208333,2
1,1,1686,6,2,55.55,0.0136418,0.0329478,0.26087,3
1,2,1732,2,0,24.53,0.0167436,0.0141628,0.0689655,5
1,1,1543,10,3,90.02,0.0168503,0.0583409,0.384615,2
1,1,1007,5,0,0.36,0.0278054,0.000357498,0.178571,3
1,2,659,7,5,2.76,0.0424886,0.00418816,0.25,8
1,1,1632,1,5,77.48,0.0153186,0.0474755,0.04,3
1,2,1381,9,4,51.24,0.019551,0.0371035,0.333333,6
1,1,1025,4,0,9.2,0.0253659,0.00897561,0.153846,10
1,1,965,5,0,58.4,0.0300518,0.0605181,0.172414,3
1,1,1008,10,4,21.96,0.0297619,0.0217857,0.333333,5
1,1,1504,8,0,16.11,0.0159574,0.0107114,0.333333,5
1,1,533,0,2,34.02,0.0562852,0.0638274,0,7
1,2,1762,10,1,64.63,0.0141884,0.0366799,0.4,5
1,1,1182,4,3,17.44,0.0219966,0.0147547,0.153846,7
1,2,1173,11,5,94.89,0.0255754,0.0808951,0.366667,1
1,1,526,9,3,44.15,0.0532319,0.0839354,0.321429,4
1,1,146,11,2,46.63,0.178082,0.319384,0.423077,10
1,1,1811,2,4,77.02,0.0127002,0.042529,0.0869565,6
1,1,1455,3,4,83.48,0.0206186,0.0573746,0.1,2
1,1,586,6,3,22.57,0.0443686,0.0385154,0.230769,7
1,2,1668,7,4,76.75,0.0173861,0.0460132,0.241379,4
1,1,1565,6,2,90.52,0.0172524,0.0578403,0.222222,4
1,1,1172,6,5,74.28,0.0204778,0.0633788,0.25,8
1,1,1831,8,2,93.11,0.014746,0.050852,0.296296,7
1,1,1527,7,5,56.3,0.0144073,0.0368697,0.318182,4
1,1,1632,8,2,83.9,0.0171569,0.0514093,0.285714,7
1,1,484,7,5,83.51,0.0619835,0.172541,0.233333,10
1,1,1697,8,2,84.29,0.0147319,0.04967,0.32,8
1,2,664,9,4,67.12,0.0451807,0.101084,0.3,7
1,2,788,5,1,77.1,0.0380711,0.0978426,0.166667,10
1,1,797,8,5,86.07,0.0363864,0.107992,0.275862,9
1,1,1367,6,3,32.16,0.0153621,0.023526,0.285714,9
1,2,1647,11,5,27.43,0.0182149,0.0166545,0.366667,9
1,1,1281,8,3,12.51,0.0234192,0.00976581,0.266667,4
1,2,955,9,2,91.47,0.0293194,0.0957801,0.321429,5
1,1,125,6,3,43.77,0.224,0.35016,0.214286,9
1,2,1619,4,4,48.18,0.0172946,0.0297591,0.142857,3
1,2,1497,5,2,19.89,0.0180361,0.0132866,0.185185,10
1,1,1425,4,0,52.9,0.0196491,0.0371228,0.142857,2
1,1,1484,10,4,41.83,0.0202156,0.0281873,0.333333,7
1,1,1508,9,4,4.9,0.0192308,0.00324934,0.310345,2
1,1,781,8,1,53.96,0.0384123,0.0690909,0.266667,7
1,1,1715,5,5,63.79,0.0163265,0.0371953,0.178571,0
1,1,1091,7,3,34.06,0.0256645,0.0312191,0.25,5
1,1,1494,7,0,63.45,0.0200803,0.0424699,0.233333,2
1,1,901,6,5,40.66,0.0310766,0.0451276,0.214286,3
1,1,407,8,3,63.98,0.0737101,0.157199,0.266667,6
1,1,1525,8,4,9.14,0.0131148,0.00599344,0.4,10
1,1,1564,9,5,90.69,0.0191816,0.0579859,0.3,10
1,1,612,11,1,67.66,0.0490196,0.110556,0.366667,5
1,1,1317,8,1,15.51,0.0212604,0.0117768,0.285714,2
1,1,1821,4,2,11.13,0.0120813,0.00611203,0.181818,6
1,1,914,9,3,64.68,0.0328228,0.0707659,0.3,4
1,1,1125,1,4,80.22,0.0248889,0.0713067,0.0357143,5
1,1,1241,9,1,62.94,0.0225624,0.0507172,0.321429,8
1,2,830,9,3,62.78,0.0337349,0.0756386,0.321429,5
1,1,1111,7,1,4.86,0.0270027,0.00437444,0.233333,2
1,1,993,4,2,39.7,0.0281974,0.0399799,0.142857,0
1,1,1332,6,3,28.15,0.021021,0.0211336,0.214286,4
1,1,1346,4,5,20.24,0.0208024,0.0150371,0.142857,2
1,1,1392,9,5,8.79,0.0172414,0.00631466,0.375,7
1,1,261,1,0,85.29,0.103448,0.326782,0.037037,10
1,1,187,1,1,23.54,0.144385,0.125882,0.037037,8
1,1,419,7,5,25.04,0.0668258,0.0597613,0.25,9
1,1,1708,9,1,96.83,0.0117096,0.056692,0.45,3
1,2,1241,10,5,24.27,0.0217566,0.0195568,0.37037,8
1,1,1209,6,3,99.17,0.0181969,0.0820265,0.272727,7
1,2,1736,9,5,53.96,0.0172811,0.0310829,0.3,10
1,1,1748,9,2,34.75,0.0108696,0.0198799,0.473684,5
1,2,1683,3,2,45.48,0.0178253,0.0270232,0.1,4
1,1,1079,2,1,70.69,0.0240964,0.0655144,0.0769231,7
1,1,326,0,2,55.44,0.0828221,0.170061,0,7
1,1,645,0,5,6.77,0.0418605,0.0104961,0,9
1,1,1541,8,5,60.66,0.0142764,0.039364,0.363636,5
1,2,1617,6,5,19.05,0.0179344,0.0117811,0.206897,3
1,1,1429,7,3,92,0.0146956,0.0643807,0.333333,8
1,1,1130,8,2,94.81,0.0176991,0.0839027,0.4,9
1,1,879,9,1,93.04,0.0318544,0.105848,0.321429,8
1,2,404,10,4,39.61,0.0742574,0.0980446,0.333333,7
1,1,1761,0,1,12.28,0.0124929,0.00697331,0,10
1,2,492,10,5,36.4,0.0569106,0.0739837,0.357143,7
1,1,395,3,1,10.91,0.0632911,0.0276203,0.12,10
1,2,1596,7,5,39.85,0.014411,0.0249687,0.304348,8
1,1,1452,9,0,38.61,0.0158402,0.0265909,0.391304,8
1,1,1739,7,1,20.49,0.0149511,0.0117826,0.269231,0
1,1,1046,11,1,16.51,0.0239006,0.0157839,0.44,5
1,2,1464,9,2,39.75,0.0177596,0.0271516,0.346154,6
1,2,1648,9,5,34.87,0.0182039,0.021159,0.3,9
1,1,198,7,4,9.12,0.141414,0.0460606,0.25,7
1,2,482,11,3,44.99,0.0580913,0.0933402,0.392857,8
1,1,1742,3,1,62.66,0.0149254,0.0359701,0.115385,5
1,2,1362,6,2,29.86,0.0212922,0.0219236,0.206897,4
1,1,1294,5,3,56.94,0.0170015,0.0440031,0.227273,8
1,2,433,7,0,88.73,0.0623557,0.204919,0.259259,10
1,1,1601,10,4,13.49,0.0131168,0.00842598,0.47619,10
1,1,1725,7,0,1.8,0.0121739,0.00104348,0.333333,5
1,1,1423,4,1,85.62,0.0196767,0.0601687,0.142857,6
1,2,1318,7,4,32.44,0.0212443,0.0246131,0.25,10
1,1,1071,11,0,52.07,0.0270775,0.0486181,0.37931,0
1,1,731,8,5,76.82,0.0369357,0.105089,0.296296,7
1,1,1830,3,2,94.58,0.0153005,0.0516831,0.107143,0
1,1,767,10,4,49.12,0.0352021,0.0640417,0.37037,6
1,2,1774,6,1,51.81,0.0157835,0.0292052,0.214286,1
1,2,1528,8,3,98.26,0.0183246,0.0643063,0.285714,8
1,2,1389,8,1,46.84,0.0208783,0.0337221,0.275862,6
1,1,143,11,4,28.48,0.202797,0.199161,0.37931,10
1,1,1348,3,0,74.3,0.0178042,0.0551187,0.125,3
1,1,1184,11,1,22.61,0.0236486,0.0190963,0.392857,8
1,1,1271,5,3,76.75,0.0212431,0.0603855,0.185185,5
1,1,403,7,3,54.25,0.0669975,0.134615,0.259259,1
1,1,1120,6,0,16.2,0.0258929,0.0144643,0.206897,6
1,1,968,7,5,71.05,0.0299587,0.0733988,0.241379,0
1,1,573,10,4,80.23,0.0506108,0.140017,0.344828,0
1,2,979,11,5,74.1,0.0296221,0.0756895,0.37931,10
1,2,1530,11,1,95.39,0.0176471,0.0623464,0.407407,2
1,1,641,11,5,84.41,0.0436817,0.131685,0.392857,8
1,1,1381,10,1,30.58,0.0202752,0.0221434,0.357143,8
1,1,1416,8,5,22.07,0.0148305,0.0155862,0.380952,9
1,1,317,10,1,4.76,0.0914826,0.0150158,0.344828,9
1,1,544,9,4,12.36,0.0459559,0.0227206,0.36,10
1,1,1214,3,5,90.39,0.0247117,0.0744563,0.1,10
1,2,1636,6,0,38.82,0.0177262,0.0237286,0.206897,4
1,1,1249,0,0,72.1,0.0208167,0.0577262,0,8
1,1,1611,0,2,56.49,0.018622,0.0350652,0,6
1,2,1763,9,4,95.92,0.0141804,0.0544073,0.36,8
1,1,447,6,0,44.58,0.064877,0.0997315,0.206897,10
1,1,850,8,5,11.16,0.0341176,0.0131294,0.275862,2
1,2,1101,10,2,71.49,0.0245232,0.0649319,0.37037,9
1,1,919,10,2,50.3,0.0250272,0.0547334,0.434783,3
1,1,582,11,4,69.98,0.0378007,0.120241,0.5,7
1,2,1623,10,2,53.47,0.017252,0.0329452,0.357143,5
1,2,1697,1,4,72.87,0.0164997,0.0429405,0.0357143,5
1,1,417,0,0,26.26,0.0671463,0.0629736,0,10
1,1,1574,8,4,3.77,0.0152478,0.00239517,0.333333,3
1,2,1811,2,4,15.88,0.0149089,0.00876864,0.0740741,6
1,1,1706,0,4,77.5,0.0152403,0.0454279,0,0
1,2,1096,1,0,74.39,0.0264599,0.0678741,0.0344828,9
1,1,363,7,3,56.17,0.0661157,0.154738,0.291667,5
1,2,1455,9,0,12.4,0.0206186,0.00852234,0.3,1
1,1,244,8,0,29.13,0.122951,0.119385,0.266667,1
1,1,1309,4,0,73.36,0.0206264,0.0560428,0.148148,9
1,1,214,1,1,6.83,0.130841,0.0319159,0.0357143,9
1,2,1678,10,1,39.97,0.0166865,0.02382,0.357143,0
1,2,980,9,2,20.24,0.0295918,0.0206531,0.310345,8
1,1,433,10,4,84.19,0.0554273,0.194434,0.416667,10
1,2,312,10,5,19.78,0.0961538,0.0633974,0.333333,5
1,1,496,9,2,90.79,0.0524194,0.183044,0.346154,5
1,2,1712,6,5,34.79,0.015771,0.0203213,0.222222,10
1,1,585,7,5,66.3,0.0358974,0.113333,0.333333,8
1,1,627,5,3,50.06,0.046252,0.0798405,0.172414,2
1,1,1546,11,0,58.8,0.0168176,0.0380336,0.423077,1
1,1,1743,8,5,67.75,0.0149168,0.0388698,0.307692,6
1,2,748,10,2,8.46,0.0387701,0.0113102,0.344828,8
1,1,1225,7,1,99.34,0.0236735,0.0810939,0.241379,4
1,1,309,10,0,70.78,0.0679612,0.229061,0.47619,10
1,1,1760,5,0,52.29,0.0113636,0.0297102,0.25,9
1,1,1617,11,4,53.52,0.0166976,0.0330983,0.407407,7
1,1,1018,1,1,2.57,0.0284872,0.00252456,0.0344828,3
1,1,1459,9,0,74.27,0.017135,0.0509047,0.36,9
1,1,1218,5,0,12.99,0.0172414,0.010665,0.238095,9
1,1,713,9,1,71.09,0.0392707,0.0997055,0.321429,0
1,2,1563,7,3,50.22,0.0179143,0.0321305,0.25,2
1,1,1445,1,5,33.81,0.0207612,0.0233979,0.0333333,5
1,2,1253,0,5,47.92,0.0239425,0.0382442,0,8
1,1,389,9,1,56.07,0.0642674,0.144139,0.36,6
1,1,625,10,0,15.39,0.0368,0.024624,0.434783,8
1,1,804,4,0,44.3,0.0360697,0.0550995,0.137931,3
1,1,1310,5,0,87.72,0.0206107,0.0669618,0.185185,0
1,1,901,11,3,77.53,0.0277469,0.0860488,0.44,0
1,1,1363,0,2,51.23,0.0220103,0.0375862,0,4
1,1,1153,10,5,0.39,0.0234172,0.000338248,0.37037,10
1,2,1791,11,2,25.93,0.0156337,0.0144779,0.392857,3
1,2,1580,7,2,89.39,0.0170886,0.0565759,0.259259,1
1,1,1287,2,3,44.27,0.020202,0.0343978,0.0769231,3
1,1,584,6,1,28.96,0.0479452,0.049589,0.214286,2
1,1,1724,7,0,38.26,0.012181,0.0221926,0.333333,7
1,1,357,3,3,69.86,0.0812325,0.195686,0.103448,10
1,1,991,6,1,82.69,0.025227,0.083441,0.24,9
1,1,1819,6,3,60.32,0.0104453,0.0331611,0.315789,5
1,2,1723,7,4,46.66,0.01509,0.0270807,0.269231,10
1,1,1734,0,5,59.63,0.0167243,0.0343887,0,4
1,1,1106,9,3,13.29,0.0235081,0.0120163,0.346154,2
1,1,1313,8,0,40.59,0.0213252,0.0309139,0.285714,6
1,1,43,4,5,40.99,0.697674,0.953256,0.133333,9
1,1,868,10,4,83.43,0.0288018,0.0961175,0.4,7
1,1,1680,5,4,1.31,0.0119048,0.000779762,0.25,9
1,1,1252,5,2,85.23,0.0223642,0.0680751,0.178571,7
1,2,1771,9,0,99.58,0.0152456,0.0562281,0.333333,7
1,1,1366,11,3,54.46,0.0212299,0.0398682,0.37931,7
1,1,829,6,2,84.96,0.0289505,0.102485,0.25,6
1,1,1170,2,2,20.2,0.0222222,0.017265,0.0769231,8
1,1,714,9,0,53.21,0.0392157,0.0745238,0.321429,2
